Country,Parent,Capacity (GW),Type
Australia,APA Group,0.29669999999999996,Utility-scale solar
Australia,Canadian Solar,0.28971,Utility-scale solar
Australia,BJEI Australia,0.28,Utility-scale solar
Australia,Octopus Investments Ltd,0.275,Utility-scale solar
Australia,John Laing Group PLC,0.230721,Utility-scale solar
Australia,Global Power Generation,0.22619999999999998,Utility-scale solar
Australia,Elliot Green Power (EGP),0.21284,Utility-scale solar
Australia,Total Eren SA,0.2,Utility-scale solar
Australia,X-Elio,0.174,Utility-scale solar
Australia,Atmos Renewables,0.172875,Utility-scale solar
Australia,Hana Financial Investment Co Ltd,0.162,Utility-scale solar
Australia,ESCO Pacific,0.16094999999999998,Utility-scale solar
Australia,unknown,1.6475,Wind
Australia,Acciona SA,1.1741,Wind
Australia,Squadron Energy Pty Ltd,0.885,Wind
Australia,Tilt Renewables Pty Ltd,0.8448,Wind
Australia,RATCH-Australia Corporation Pty Ltd,0.688,Wind
Australia,Neoen SA,0.57,Wind
Australia,Iberdrola Australia Ltd,0.536,Wind
Australia,Naturgy Energy Group SA,0.506,Wind
Australia,Pacific Hydro,0.464,Wind
Australia,Powering Australian Renewables (POWAR),0.45,Wind
Australia,Partners Group Holding AG,0.39,Wind
Australia,Palisade Investment Partners LLC,0.3385,Wind
Australia,Woolnorth Wind Farm Holdings Pty Ltd,0.307,Wind
Australia,Infrastructure Capital Group,0.303,Wind
Australia,Ark Energy,0.2769,Wind
Australia,Beijing Jingneng Clean Energy (Australia) Holding PTY LTD (BJCE),0.276,Wind
Australia,CWP Renewables,0.257,Wind
Australia,OPTrust,0.24,Wind
Australia,Goldwind,0.23721,Wind
Australia,Renewable Energy Systems (RES),0.222,Wind
Australia,Others,2.892055,Oil and gas
Australia,Others,4.7044045,Utility-scale solar
Australia,Others,3.70759,Wind
Austria,Norske Skog ASA,0.05,Bioenergy
Austria,unknown,0.037,Bioenergy
Austria,Mondi Frantschach GmbH,0.033,Bioenergy
Austria,eww AG,0.031,Bioenergy
Austria,Smurfit Kappa Group PLC,0.028,Bioenergy
Austria,Wien Energie GmbH,0.0245,Bioenergy
Austria,Linz AG,0.017,Bioenergy
Austria,Fcc Environment (Uk) Ltd,0.015,Bioenergy
Austria,FunderMax GmbH,0.01,Bioenergy
Austria,Energie AG Oberösterreich,0.0095,Bioenergy
Austria,Verbund Hydro Power GmbH,7.095,Hydropower
Austria,Illwerke vkw,2.34,Hydropower
Austria,Tiroler Wasserkraft AG (TIWAG),1.441,Hydropower
Austria,Verbund AG,0.6153,Hydropower
Austria,KELAG,0.4111,Hydropower
Austria,Energie AG Oberösterreich GmbH,0.2535,Hydropower
Austria,Salzburg AG,0.246,Hydropower
Austria,ÖBB-Infrastruktur AG,0.194,Hydropower
Austria,unknown,0.17,Hydropower
Austria,Innwerk AG,0.078,Hydropower
Austria,TIWAG-Tiroler Wasserkraft AG,0.038,Hydropower
Austria,Energie AG Oberösterreich Trading GmbH,0.026,Hydropower
Austria,Energie Steiermark AG,0.00355,Hydropower
Austria,Wien Energie GmbH,0.0014199999999999998,Hydropower
Austria,EVN AG,0.0,Hydropower
Austria,Wiener Stadtwerke GmbH,1.775,Oil and gas
Austria,Verbund AG,1.106236,Oil and gas
Austria,EVN AG,0.485,Oil and gas
Austria,Linz AG,0.43338800000000005,Oil and gas
Austria,OÖ Landesholding GmbH,0.225027,Oil and gas
Austria,OMV AG,0.17,Oil and gas
Austria,Voestalpine AG,0.153,Oil and gas
Austria,Heinzel Holding GmbH,0.1,Oil and gas
Austria,Lenzing AG,0.07,Oil and gas
Austria,Sappi Ltd,0.07,Oil and gas
Austria,Raiffeisenlandesbank Oberösterreich AG,0.05980800000000001,Oil and gas
Austria,Metafrax Group,0.041,Oil and gas
Austria,State of Salzburg,0.035783999999999996,Oil and gas
Austria,TIWAG-Tiroler Wasserkraft AG,0.035463,Oil and gas
Austria,City of Salzburg,0.026292000000000003,Oil and gas
Austria,Oberbank AG,0.022236000000000002,Oil and gas
Austria,small shareholder(s),0.018338999999999998,Oil and gas
Austria,unknown,0.630164,Utility-scale solar
Austria,Energie Burgenland,0.15486000000000003,Utility-scale solar
Austria,Wien Energie Vertrieb GmbH & Co KG,0.02088,Utility-scale solar
Austria,BayWa R.E. AG,0.01044,Utility-scale solar
Austria,EVN Group,0.01044,Utility-scale solar
Austria,PÜSPÖK Group,0.52,Wind
Austria,Energie Burgenland,0.337,Wind
Austria,EVN Naturkraft Erzeugungsgesellschaft mbH,0.3175,Wind
Austria,Windkraft Simonsfeld AG,0.223,Wind
Austria,Web Windenergie AG,0.1983,Wind
Austria,Energiepark Bruck/Leitha GmbH,0.17,Wind
Austria,Wien Energie Vertrieb GmbH & Co KG,0.1635,Wind
Austria,Energie Burgenland Windkraft GmbH,0.1406,Wind
Austria,unknown,0.118,Wind
Austria,WindLandKraft GmbH,0.099,Wind
Austria,Verbund AG,0.097,Wind
Austria,Ökoenergie Beteiligungs GmbH,0.071,Wind
Austria,EVN Group,0.0545,Wind
Austria,ContourGlobal Erneuerbare Energie Europa GmbH,0.044649999999999995,Wind
Austria,Österreichische Bundesforste AG,0.042,Wind
Austria,ImWind Erneuerbare Energie GmbH,0.04,Wind
Austria,Energie Steiermark AG,0.039,Wind
Austria,Encavis AG,0.037,Wind
Austria,KELAG,0.036,Wind
Austria,Smart Energy Betriebs GmbH,0.033,Wind
Austria,Others,0.30895,Wind
Azerbaijan,CNIM Groupe SA,0.037,Bioenergy
Azerbaijan,AzerEnerji JSC,1.096,Hydropower
Azerbaijan,Artsakh HEK,0.05,Hydropower
Azerbaijan,East Azerbaijan Regional Water Authority,0.04,Hydropower
Azerbaijan,unknown,0.025,Hydropower
Azerbaijan,AzerEnerji JSC,7.140899999999999,Oil and gas
Azerbaijan,Masdar Clean Energy,0.23,Utility-scale solar
Azerbaijan,unknown,0.0715,Utility-scale solar
Azerbaijan,Azerishiq OJSC,0.05,Wind
BRICS,unknown,11.476659999999999,Bioenergy
BRICS,Suzano SA,1.55,Bioenergy
BRICS,National Bio Energy Group Ltd,1.062,Bioenergy
BRICS,Chongqing Sanfeng Environment Group Corp Ltd,0.9296,Bioenergy
BRICS,Klabin SA,0.785,Bioenergy
BRICS,Kaidi Ecological and Environmental Technology Co Ltd,0.66,Bioenergy
BRICS,Dynagreen Environmental Protection Group Co Ltd,0.639,Bioenergy
BRICS,Bracell SP Celulose Ltda,0.569,Bioenergy
BRICS,natural person(s),0.54684,Bioenergy
BRICS,Nine Dragons Global (China) Investment Group Co Ltd,0.54,Bioenergy
BRICS,China National Environmental Protection Group,0.537,Bioenergy
BRICS,PT Riau Prima Energy,0.535,Bioenergy
BRICS,Guangdong Chant Group Inc,0.529,Bioenergy
BRICS,Guangzhou Yongxing Environmental Protection Energy Co Ltd,0.524,Bioenergy
BRICS,Shanghai Kangheng Environment Co Ltd,0.46775,Bioenergy
BRICS,Biosev SA,0.445,Bioenergy
BRICS,Everbright Green Energy (Anhui) Holdings Co Ltd,0.415,Bioenergy
BRICS,China Everbright Environment (Group) Co Ltd,0.39806,Bioenergy
BRICS,China Everbright International Co Ltd,0.387,Bioenergy
BRICS,Shenzhen Energy Group Co Ltd,0.37521,Bioenergy
BRICS,Huaneng Power International Inc,76.25254,Coal
BRICS,NTPC Ltd,61.6072,Coal
BRICS,China Energy Investment Corp,59.86594,Coal
BRICS,China Shenhua Energy Co Ltd,55.01240833333333,Coal
BRICS,Eskom Holdings SOC Ltd,44.531800000000004,Coal
BRICS,China Resources Power Holdings Co Ltd,42.75312,Coal
BRICS,GD POWER Development Co Ltd,41.800995,Coal
BRICS,China Huadian Corp Ltd,40.105059999999995,Coal
BRICS,Datang International Power Generation Co Ltd,38.692260000000005,Coal
BRICS,Huadian Power International Co Ltd,38.033265,Coal
BRICS,China Datang Corp Ltd,37.85448,Coal
BRICS,State Power Investment Corp Ltd,34.30711,Coal
BRICS,unknown,33.93137282222222,Coal
BRICS,Zhejiang Zheneng Electric Power Co Ltd,32.47026,Coal
BRICS,China Huaneng Group Co Ltd,25.22267,Coal
BRICS,Beijing Jingneng Power Co Ltd,20.80211,Coal
BRICS,PT PLN (Persero),19.34584,Coal
BRICS,Adani Power Ltd,17.298,Coal
BRICS,Guangdong Electric Power Development Co Ltd,16.63405,Coal
BRICS,An Hui Wenergy Co Ltd,15.948459999999999,Coal
BRICS,Pertamina Geothermal Energy,0.725,Geothermal
BRICS,Star Energy Geothermal,0.5384,Geothermal
BRICS,Sarulla Operations Ltd,0.33,Geothermal
BRICS,KS Orka Renewables Pte Ltd,0.223,Geothermal
BRICS,PT Geo Dipa Energi (GDE),0.12,Geothermal
BRICS,RusHydro PJSC,0.074,Geothermal
BRICS,AC Energy and Infrastructure Corp,0.064125,Geothermal
BRICS,ENGIE SA,0.04897,Geothermal
BRICS,PT Supreme Energy,0.04825,Geothermal
BRICS,INPEX Corp,0.028050000000000002,Geothermal
BRICS,unknown,0.026,Geothermal
BRICS,Marubeni Corp,0.02457,Geothermal
BRICS,PT Medco Power Indonesia,0.01734,Geothermal
BRICS,Ormat Technology Inc,0.01666,Geothermal
BRICS,Sumitomo Corp,0.0153,Geothermal
BRICS,Xizang Huadian Geothermal Development Co Ltd,0.0144,Geothermal
BRICS,Tohoku Electric Power Co Inc,0.0091,Geothermal
BRICS,Thermal Power Plants Holding Co,0.005,Geothermal
BRICS,China Yangzi River Three Gorges Group Co Ltd,39.444300000000005,Hydropower
BRICS,State Grid Xinyuan Co Ltd,30.372,Hydropower
BRICS,PJSC RusHydro,27.991,Hydropower
BRICS,unknown,23.765800000000002,Hydropower
BRICS,En+ Generatsiya JSC,15.002,Hydropower
BRICS,Eletrobras Furnas,14.95548,Hydropower
BRICS,Itaipú Binational,14.0,Hydropower
BRICS,State Power Investment Group Upper Yellow River Hydropower Development Co Ltd,12.835,Hydropower
BRICS,China Huaneng Group Co Ltd,11.952,Hydropower
BRICS,Norte Energia SA,11.233,Hydropower
BRICS,Companhia Hidro Elétrica do São Francisco SA (CHESF),11.14712,Hydropower
BRICS,Iran Water and Power Resources Development Co,11.014,Hydropower
BRICS,publicly traded shares,10.226300000000002,Hydropower
BRICS,China Southern Power Grid Peak Shaving and Frequency Modulation Power Generation Co Ltd,10.182,Hydropower
BRICS,State Development Investment Corporation Power Shareholding Co Ltd,9.424,Hydropower
BRICS,Ethiopian Electric Power Corp,9.201,Hydropower
BRICS,Eletrobras Eletronorte,9.16112,Hydropower
BRICS,Sichuan Chuantou Energy Shareholding Co Ltd,9.01,Hydropower
BRICS,State Energy Investment Dadu River Valley Hydropower Development Co Ltd,8.822,Hydropower
BRICS,Yunnan Province Energy Investment Group Co Ltd,8.375350000000001,Hydropower
BRICS,Rosatom,28.576,Nuclear
BRICS,China National Nuclear Power Co Ltd,23.573,Nuclear
BRICS,CGNPC Nuclear Power Investment Co Ltd,8.886,Nuclear
BRICS,China General Nuclear Power Co Ltd,8.496,Nuclear
BRICS,Nuclear Power Corporation Of India Ltd,8.24,Nuclear
BRICS,Emirates Nuclear Energy Corp,5.668,Nuclear
BRICS,Guangxi Fangchenggang CGN Nuclear Power Industry Investment Co Ltd,4.532,Nuclear
BRICS,CGN Ninghe Investment Co Ltd,4.356,Nuclear
BRICS,Taishan Nuclear Power Industry Investment Co Ltd,3.5,Nuclear
BRICS,State Power Investment Nuclear Energy Co Ltd,2.5,Nuclear
BRICS,Guandong Nuclear Power Joint Venture Co Ltd,2.01,Nuclear
BRICS,Eletrobras Eletronuclear SA,1.99,Nuclear
BRICS,Eskom,1.94,Nuclear
BRICS,State Nuclear Power Technology Co Ltd,1.534,Nuclear
BRICS,Huaneng Nuclear Power Development Co Ltd,1.3,Nuclear
BRICS,Nuclear Power Production And Development CO Of Iran,1.0,Nuclear
BRICS,China Huaneng Group Co Ltd,0.211,Nuclear
BRICS,Egyptian Electricity Holding Co,51.3113,Oil and gas
BRICS,Inter RAO PJSC,23.34045,Oil and gas
BRICS,PT PLN (Persero),18.5435,Oil and gas
BRICS,T Plus PJSC,13.5499,Oil and gas
BRICS,Thermal Power Plants Holding Co,12.529,Oil and gas
BRICS,OGK-2 PJSC,12.239,Oil and gas
BRICS,Mosenergo PJSC,12.229,Oil and gas
BRICS,Dubai Electricity and Water Authority PJSC,11.9147,Oil and gas
BRICS,"Iranian Electricity Production, Transmission and Distribution Management JSC",10.0194,Oil and gas
BRICS,Huaneng Power International Inc,9.45172168,Oil and gas
BRICS,Guangdong Electric Power Development Co Ltd,9.03035,Oil and gas
BRICS,Unipro PJSC,8.92,Oil and gas
BRICS,Huadian Power International Co Ltd,8.1212976,Oil and gas
BRICS,Shenzhen Energy Group Co Ltd,7.329775,Oil and gas
BRICS,NTPC Ltd,6.236020000000001,Oil and gas
BRICS,Abu Dhabi National Energy Company PJSC,6.2330499999999995,Oil and gas
BRICS,China Huadian Corp Ltd,6.024956,Oil and gas
BRICS,Datang International Power Generation Co Ltd,6.00604,Oil and gas
BRICS,Petróleo Brasileiro SA,5.973412000000001,Oil and gas
BRICS,EL5-Energo PJSC,5.585,Oil and gas
BRICS,unknown,141.411698125,Utility-scale solar
BRICS,Tianjin China Green Power Investment Co Ltd,10.5125,Utility-scale solar
BRICS,Adani Group,8.309,Utility-scale solar
BRICS,China Three Gorges Renewables (Group) Co Ltd,6.694605,Utility-scale solar
BRICS,ReNew Power,5.586375,Utility-scale solar
BRICS,China Nuclear Huineng Co Ltd,5.43645,Utility-scale solar
BRICS,Huadian New Energy Group Co Ltd,5.34207135,Utility-scale solar
BRICS,China Three Gorges New Energy (Group) Co Ltd,4.738361,Utility-scale solar
BRICS,China Huaneng Group Co Ltd,4.5426385,Utility-scale solar
BRICS,China Power International Development Co Ltd,3.791925,Utility-scale solar
BRICS,NTPC Ltd,3.6225549999999997,Utility-scale solar
BRICS,Huaneng Power International Inc,3.61653375,Utility-scale solar
BRICS,Dubai Electricity and Water Authority PJSC,3.56619,Utility-scale solar
BRICS,State Power Investment Corp Ltd,3.5202403333333336,Utility-scale solar
BRICS,China Resources Power New Energy Investment Co Ltd,3.4311,Utility-scale solar
BRICS,Huaneng Renewables Corp Ltd,3.399411,Utility-scale solar
BRICS,CECEP Solar Energy Technology Co Ltd,3.19038,Utility-scale solar
BRICS,Huaneng Lancangjiang New Energy Co Ltd,3.1223739999999998,Utility-scale solar
BRICS,Inner Mongolia Energy Group Co Ltd,3.087,Utility-scale solar
BRICS,Ningxia Longyuan New Energy Co Ltd,3.0,Utility-scale solar
BRICS,unknown,201.737826,Wind
BRICS,China Longyuan Power Group Corp Ltd,8.0109,Wind
BRICS,China Guangdong Nuclear Wind Energy Ltd,5.7200299999999995,Wind
BRICS,Xinjiang Huadian Tianshan Power Generation Co Ltd,4.2,Wind
BRICS,Huaneng Renewables Corp Ltd,4.0874,Wind
BRICS,ReNew Power,3.9055,Wind
BRICS,China Resources Power New Energy Investment Co Ltd,3.8448146666666667,Wind
BRICS,Huadian New Energy Group Co Ltd,3.65935,Wind
BRICS,Huaneng New Energy Co Ltd,3.2982,Wind
BRICS,Greenko Energy Holdings,2.95,Wind
BRICS,Enel Green Power Brasil Participações Ltda,2.9004000000000003,Wind
BRICS,Inner Mongolia Energy Group Co Ltd,2.794,Wind
BRICS,Adani Green Energy,2.7232,Wind
BRICS,China Three Gorges Renewables (Group) Co Ltd,2.602,Wind
BRICS,Inner Mongolia Huifeng Energy Co Ltd,2.5,Wind
BRICS,Yunnan Energy Investment Co Ltd,2.4043,Wind
BRICS,EDF Renewables,2.3528320000000003,Wind
BRICS,Qinghai Yellow River Upstream Hydropower Development CO LTD Gonghe Windpower Branch,2.35,Wind
BRICS,China Energy Investment Group,2.239,Wind
BRICS,AES Corp,2.0453,Wind
BRICS,Others,36.260040000000004,Bioenergy
BRICS,Others,876.2712718444444,Coal
BRICS,Others,315.65528,Hydropower
BRICS,Others,305.92841192,Oil and gas
BRICS,Others,485.9242865916667,Utility-scale solar
BRICS,Others,362.0953123333333,Wind
Bahamas,Bahamas Electricity Corp,0.1943,Oil and gas
Bahamas,Emera Inc,0.052,Oil and gas
Bahamas,unknown,0.0035,Utility-scale solar
Bahrain,Aluminium Bahrain BSC,3.9269,Oil and gas
Bahrain,ACWA Power Co,2.1717,Oil and gas
Bahrain,ENGIE SA,0.7780360000000001,Oil and gas
Bahrain,The Electricity and Water Authority,0.7,Oil and gas
Bahrain,Mitsui & Co Ltd,0.45,Oil and gas
Bahrain,Malakoff Corporation Bhd,0.27636,Oil and gas
Bahrain,Gulf Investment Corp,0.233616,Oil and gas
Bahrain,Sumitomo Corp,0.20726999999999998,Oil and gas
Bahrain,unknown,0.0116,Utility-scale solar
Bangladesh,Canves Environmental Investment Co Ltd,0.042,Bioenergy
Bangladesh,Coal Power Generation Company Bangladesh Ltd,1.2,Coal
Bangladesh,Bangladesh Power Development Board,1.06,Coal
Bangladesh,S. Alam Cold Rolled Steels Ltd,0.9239999999999999,Coal
Bangladesh,China General Technology (Group) Holdings Co Ltd,0.66,Coal
Bangladesh,NTPC Ltd,0.66,Coal
Bangladesh,Norinco,0.66,Coal
Bangladesh,North-West Power Generation Co Ltd,0.66,Coal
Bangladesh,Rural Power Company Ltd,0.66,Coal
Bangladesh,Power Construction Corporation of China Ltd,0.6,Coal
Bangladesh,STG Development Group,0.132,Coal
Bangladesh,small shareholder(s),0.014,Coal
Bangladesh,Bangladesh Power Development Board (BPDB),0.23,Hydropower
Bangladesh,Bangladesh Power Development Board,5.367928,Oil and gas
Bangladesh,Ashuganj Power Station Co Ltd,1.901,Oil and gas
Bangladesh,North-West Power Generation Co Ltd,1.4205,Oil and gas
Bangladesh,Summit Power International Ltd,1.239436,Oil and gas
Bangladesh,Electricity Generation Company of Bangladesh Ltd,0.957,Oil and gas
Bangladesh,Bangla Trac Ltd,0.7491599999999999,Oil and gas
Bangladesh,United Power Generation & Distribution Company Ltd,0.5024124,Oil and gas
Bangladesh,General Electric Co,0.43516,Oil and gas
Bangladesh,Rural Power Company Ltd,0.434528,Oil and gas
Bangladesh,CGN Energy International Holding Co,0.423,Oil and gas
Bangladesh,Sembcorp Industries Ltd,0.414,Oil and gas
Bangladesh,Doreen Power Generations and Systems Ltd,0.408242,Oil and gas
Bangladesh,Summit Power Ltd,0.390701,Oil and gas
Bangladesh,United Enterprises & Company Ltd,0.3625,Oil and gas
Bangladesh,Desh Energy Ltd,0.32080000000000003,Oil and gas
Bangladesh,Confidence Cement PLC,0.29352300000000003,Oil and gas
Bangladesh,unknown,0.2889476,Oil and gas
Bangladesh,Aljomaih Holding Co,0.225,Oil and gas
Bangladesh,Shapoorji Pallonji And Company Pvt Ltd,0.22,Oil and gas
Bangladesh,Sikder Group,0.21509999999999999,Oil and gas
Bangladesh,Bangladesh Export Import Co Ltd,0.2,Utility-scale solar
Bangladesh,Beximco Power Co Ltd,0.19140000000000001,Utility-scale solar
Bangladesh,Bangladesh China Renewable Energy Company LTD (BCRECL),0.18813,Utility-scale solar
Bangladesh,Orion Renewable Energy Group LLC,0.11658,Utility-scale solar
Bangladesh,unknown,0.0735,Utility-scale solar
Bangladesh,Electricity Generation Company of Bangladesh Ltd,0.06525,Utility-scale solar
Bangladesh,China Sunergy Company LTD (ESUN),0.05,Utility-scale solar
Bangladesh,Energon Technologies FZE,0.05,Utility-scale solar
Bangladesh,Jiangsu Zhongtian Technology Co Ltd,0.047850000000000004,Utility-scale solar
Bangladesh,HDFC Sinpower Ltd,0.0435,Utility-scale solar
Bangladesh,Joules Power LTD (JPL),0.02,Utility-scale solar
Bangladesh,Shunfeng Investments Ltd,0.015224999999999999,Utility-scale solar
Bangladesh,Spectra Engineers Ltd,0.015224999999999999,Utility-scale solar
Bangladesh,Intraco Solar Power LTD (ISPL),0.015,Utility-scale solar
Bangladesh,Juli New Energy Co Ltd,0.015,Utility-scale solar
Bangladesh,US-DK Green Energy (BD) Ltd,0.06,Wind
Bangladesh,Others,3.664442,Oil and gas
Barbados,Emera Inc,0.183,Oil and gas
Barbados,unknown,0.0146,Utility-scale solar
Barbados,Barbados Light & Power Co Ltd,0.00935,Utility-scale solar
Barbados,unknown,0.001,Wind
Belarus,Vitebskenergo RUE,0.04,Hydropower
Belarus,"Republican Unitary Enterprise ""Belarusian Nuclear Power Plant""",2.388,Nuclear
Belarus,BelEnergo State Production Association of Power Industry,9.2302,Oil and gas
