Country,Status,Non-fossil (GW),Fossil (GW),Non-fossil share (%),Fossil share (%)
Kenya,Operating,2.622183419689119,0.5651,82.27016786429621,17.729832135703784
Kiribati,Announced,0.008426206896551724,0.0,100.0,0.0
Kiribati,Pre-construction,0.0,0.0,0.0,0.0
Kiribati,Construction,0.007021839080459769,0.0,100.0,0.0
Kiribati,Operating,0.0041406130268199235,0.0,100.0,0.0
Kosovo,Announced,0.22668710612097068,0.5,31.194595887495268,68.80540411250475
Kosovo,Pre-construction,0.3846677145961608,0.0,100.0,0.0
Kosovo,Construction,0.1305,0.0,100.0,0.0
Kosovo,Operating,0.1869,1.29,12.654885232581758,87.34511476741824
Kuwait,Announced,3.0789285714285715,5.4,36.31270797354787,63.687292026452134
Kuwait,Pre-construction,1.1551571428571428,8.4,12.089357878542776,87.91064212145723
Kuwait,Construction,0.0,3.85,0.0,100.0
Kuwait,Operating,0.041299999999999996,19.5095,0.21124455265257688,99.78875544734743
Kyrgyzstan,Announced,5.560725806451613,2.15,72.11676236495038,27.883237635049625
Kyrgyzstan,Pre-construction,3.5118225806451613,1.378,71.81901843526218,28.180981564737817
Kyrgyzstan,Construction,1.89,0.371,83.59133126934984,16.408668730650152
Kyrgyzstan,Operating,3.229,0.813,79.88619495299358,20.113805047006434
Laos,Announced,5.733504672897197,1.6,78.18232794051116,21.81767205948884
Laos,Pre-construction,7.552803738317757,1.5,83.43054766943685,16.569452330563156
Laos,Construction,4.902,0.3,94.23298731257209,5.767012687427912
Laos,Operating,11.756653271028037,1.878,86.22627240554391,13.773727594456098
Latvia,Announced,3.7815854938271602,0.0,100.0,0.0
Latvia,Pre-construction,1.6287241975308642,0.0,100.0,0.0
Latvia,Construction,0.19881944444444447,0.0,100.0,0.0
Latvia,Operating,2.216490432098765,1.087,67.09540946636223,32.90459053363778
Lebanon,Announced,0.0,0.0,0.0,0.0
Lebanon,Pre-construction,0.22,0.825,21.05263157894737,78.94736842105263
Lebanon,Construction,0.1,0.0,100.0,0.0
Lebanon,Operating,0.1951,2.684,6.776423187801743,93.22357681219825
Lesotho,Announced,0.13826683937823833,0.0,100.0,0.0
Lesotho,Pre-construction,0.18680000000000002,0.0,100.0,0.0
Lesotho,Construction,0.0,0.0,0.0,0.0
Lesotho,Operating,0.029200000000000004,0.0,100.0,0.0
Liberia,Announced,0.08805743523316062,0.0,100.0,0.0
Liberia,Pre-construction,0.3,0.27,52.63157894736842,47.368421052631575
Liberia,Construction,0.0174,0.0,100.0,0.0
Liberia,Operating,0.088,0.0,100.0,0.0
Libya,Announced,0.24,0.0,100.0,0.0
Libya,Pre-construction,2.2552687500000004,2.16,51.07885561892467,48.92114438107532
Libya,Construction,0.10472187499999999,5.292,1.9404719647517503,98.05952803524825
Libya,Operating,0.4553125,14.795,2.985594557488576,97.01440544251142
Lithuania,Announced,1.55641237654321,0.0,100.0,0.0
Lithuania,Pre-construction,2.232927777777778,0.0,100.0,0.0
Lithuania,Construction,0.185,0.0,100.0,0.0
Lithuania,Operating,3.2925895061728396,1.148,74.14757661332642,25.85242338667358
Luxembourg,Announced,0.017,0.0,100.0,0.0
Luxembourg,Pre-construction,0.0705,0.0,100.0,0.0
Luxembourg,Construction,0.0,0.0,0.0,0.0
Luxembourg,Operating,1.5317603657289003,0.0,100.0,0.0
Macao,Announced,0.0,0.45,0.0,100.0
Macao,Pre-construction,0.0,0.0,0.0,0.0
Macao,Construction,0.0,0.0,0.0,0.0
Macao,Operating,0.0587,0.4072,12.599270229663018,87.40072977033698
Madagascar,Announced,0.21098367875647667,0.0,100.0,0.0
Madagascar,Pre-construction,0.7681286010362695,0.0,100.0,0.0
Madagascar,Construction,0.10783018134715026,0.0,100.0,0.0
Madagascar,Operating,0.22022165284974093,0.291,43.07752843060207,56.922471569397935
Malawi,Announced,0.4057801813471502,0.15,73.0109124012993,26.9890875987007
Malawi,Pre-construction,0.7795800518134716,0.4,66.08962661033092,33.91037338966906
Malawi,Construction,0.06155336787564766,0.0,100.0,0.0
Malawi,Operating,0.45187,0.0,100.0,0.0
Malaysia,Announced,8.23634705882353,1.4,85.4716731199704,14.528326880029594
Malaysia,Pre-construction,2.770541176470588,4.285,39.26759276396858,60.73240723603143
Malaysia,Construction,1.61,5.320600000000001,23.230311949903324,76.76968805009668
Malaysia,Operating,9.030666470588235,31.272,22.40711908523116,77.59288091476884
Maldives,Announced,0.0,0.0,0.0,0.0
Maldives,Pre-construction,0.11826262083780881,0.0,100.0,0.0
Maldives,Construction,0.0,0.0,0.0,0.0
Maldives,Operating,0.0034,0.142,2.3383768913342506,97.66162310866576
Mali,Announced,0.4606581606217617,0.0,100.0,0.0
Mali,Pre-construction,0.26541,0.0,100.0,0.0
Mali,Construction,0.26753367875647666,0.0,100.0,0.0
Mali,Operating,0.6037654404145077,0.254,70.38817513127404,29.611824868725968
Malta,Announced,0.0,0.0,0.0,0.0
Malta,Pre-construction,0.3,0.0,100.0,0.0
Malta,Construction,0.0,0.0,0.0,0.0
Malta,Operating,0.018699999999999998,0.5478,3.300970873786407,96.69902912621359
Marshall Islands,Announced,0.0,0.0,0.0,0.0
Marshall Islands,Pre-construction,0.00348,0.0,100.0,0.0
Marshall Islands,Construction,0.0,0.0,0.0,0.0
Marshall Islands,Operating,0.0,0.0,0.0,0.0
Martinique,Announced,0.0,0.0,0.0,0.0
Martinique,Pre-construction,0.0,0.0,0.0,0.0
Martinique,Construction,0.011,0.0,100.0,0.0
Martinique,Operating,0.07855,0.2796,21.93215133324026,78.06784866675973
Mauritania,Announced,76.82770095854922,0.43,99.44342118045849,0.5565788195415059
Mauritania,Pre-construction,30.66158414507772,0.12,99.61015651619999,0.38984348380000183
Mauritania,Construction,0.0,0.074,0.0,100.0
Mauritania,Operating,0.2522320207253886,0.42,37.52157186044357,62.47842813955643
Mauritius,Announced,0.26637357512953364,0.0,100.0,0.0
Mauritius,Pre-construction,0.06,0.0,100.0,0.0
Mauritius,Construction,0.0,0.0,0.0,0.0
Mauritius,Operating,0.2201932823834197,0.195,53.033922205917875,46.96607779408213
Mayotte,Announced,0.0,0.0,0.0,0.0
Mayotte,Pre-construction,0.0,0.0,0.0,0.0
Mayotte,Construction,0.0,0.0,0.0,0.0
Mayotte,Operating,0.013254746113989638,0.0,100.0,0.0
Mexico,Announced,8.454197222222223,2.922,74.31479128814526,25.685208711854745
Mexico,Pre-construction,13.247559055555556,3.4391,79.39012244122644,20.609877558773558
Mexico,Construction,2.1754747222222224,4.6806,31.73061570013195,68.26938429986805
Mexico,Operating,37.316928611111116,59.653400000000005,38.482831960657336,61.517168039342664
Micronesia,Announced,0.0,0.0,0.0,0.0
Micronesia,Pre-construction,0.002421869731800767,0.0,100.0,0.0
Micronesia,Construction,0.0,0.0,0.0,0.0
Micronesia,Operating,0.0037409999999999995,0.0,100.0,0.0
Moldova,Announced,0.0,0.25,0.0,100.0
Moldova,Pre-construction,0.0,0.0,0.0,0.0
Moldova,Construction,0.0,0.0,0.0,0.0
Moldova,Operating,0.2297,1.168,16.434141804392933,83.56585819560706
Mongolia,Announced,2.933158103020914,1.28,69.61898963435016,30.381010365649836
Mongolia,Pre-construction,0.09625379550735863,2.77,3.358174201399379,96.64182579860062
Mongolia,Construction,0.1080663954298993,0.4,21.270132487006773,78.72986751299324
Mongolia,Operating,0.3390707591014717,1.295,20.750065883800342,79.24993411619965
Montenegro,Announced,0.9048829177834118,0.84,51.859234138925345,48.140765861074655
Montenegro,Pre-construction,2.6299351792828682,0.0,100.0,0.0
Montenegro,Construction,0.063004,0.0,100.0,0.0
Montenegro,Operating,0.7838999999999999,0.225,77.69848349687778,22.301516503122215
Montserrat,Announced,0.0,0.0,0.0,0.0
Montserrat,Pre-construction,0.003,0.0,100.0,0.0
Montserrat,Construction,0.0,0.0,0.0,0.0
Montserrat,Operating,0.0,0.0,0.0,0.0
Morocco,Announced,1.428,5.842,19.642365887207703,80.3576341127923
Morocco,Pre-construction,43.250483125,0.0,100.0,0.0
Morocco,Construction,1.04611625,0.99,51.378021760790915,48.62197823920908
Morocco,Operating,4.5304037500000005,5.993,43.05074534463244,56.94925465536757
Mozambique,Announced,11.580939611398964,0.275,97.68048751078658,2.31951248921342
Mozambique,Pre-construction,4.028273575129534,2.3,63.65517431106128,36.34482568893873
Mozambique,Construction,0.12,0.824,12.711864406779661,87.28813559322035
Mozambique,Operating,2.270301,0.6576000000000001,77.54022420840049,22.459775791599515
Myanmar,Announced,7.53609,0.0,100.0,0.0
Myanmar,Pre-construction,3.2879,0.8,80.43004965874898,19.56995034125101
Myanmar,Construction,0.884,1.516,36.833333333333336,63.16666666666667
Myanmar,Operating,3.8075636363636365,3.2755,53.75588632037754,46.24411367962246
Namibia,Announced,1.140217616580311,0.0,100.0,0.0
Namibia,Pre-construction,12.904586046632124,0.475,96.44981542519722,3.550184574802789
Namibia,Construction,7.043274585492227,0.0,100.0,0.0
Namibia,Operating,0.6294170544041451,0.12,83.98755415361998,16.012445846380015
Nauru,Announced,0.0,0.0,0.0,0.0
Nauru,Pre-construction,0.0,0.0,0.0,0.0
Nauru,Construction,0.0,0.0,0.0,0.0
Nauru,Operating,0.005617471264367816,0.0,100.0,0.0
Nepal,Announced,10.928332116004295,0.0,100.0,0.0
Nepal,Pre-construction,22.146,0.0,100.0,0.0
Nepal,Construction,4.5166,0.0,100.0,0.0
Nepal,Operating,3.36985,0.0,100.0,0.0
Netherlands,Announced,1.622427619047619,0.0,100.0,0.0
Netherlands,Pre-construction,21.934023,0.56,97.51044977592493,2.48955022407508
Netherlands,Construction,0.4845635714285714,0.0,100.0,0.0
Netherlands,Operating,20.568576904761905,18.4855,52.666913507956856,47.33308649204315
New Caledonia,Announced,0.0,0.0,0.0,0.0
New Caledonia,Pre-construction,0.0,0.0,0.0,0.0
New Caledonia,Construction,0.0,0.0,0.0,0.0
New Caledonia,Operating,0.2095,0.623,25.165165165165167,74.83483483483482
New Zealand,Announced,14.477369772727272,0.0,100.0,0.0
New Zealand,Pre-construction,4.64491790909091,0.0,100.0,0.0
New Zealand,Construction,0.7036399999999999,0.0,100.0,0.0
New Zealand,Operating,8.159095454545454,1.796,81.95898765410678,18.041012345893222
Nicaragua,Announced,0.2509537037037037,0.0,100.0,0.0
Nicaragua,Pre-construction,0.38493048148148146,0.0,100.0,0.0
Nicaragua,Construction,0.17011824074074072,0.315,35.06737666284871,64.9326233371513
Nicaragua,Operating,0.6605125740740742,0.38,63.47953792503157,36.52046207496842
Niger,Announced,0.6736007772020726,0.4,62.742202828648644,37.257797171351356
Niger,Pre-construction,0.009026683937823833,0.2,4.318436176554793,95.68156382344522
Niger,Construction,0.0,0.0,0.0,0.0
Niger,Operating,0.0535,0.219,19.633027522935777,80.36697247706421
Nigeria,Announced,5.544547538860104,12.871,30.10797005714935,69.89202994285066
Nigeria,Pre-construction,5.208927461139896,2.082,71.44396222432735,28.556037775672653
Nigeria,Construction,2.617,1.2807,67.14216076147471,32.85783923852528
Nigeria,Operating,3.0032947357512954,11.3525,20.92043520427308,79.07956479572692
North Korea,Announced,0.0,0.0,0.0,0.0
North Korea,Pre-construction,0.0,0.0,0.0,0.0
North Korea,Construction,0.55,0.0,100.0,0.0
North Korea,Operating,4.078,3.25,55.6495633187773,44.3504366812227
North Macedonia,Announced,0.9280413980441868,0.0,100.0,0.0
North Macedonia,Pre-construction,0.6861425570445491,0.805,46.01455131188037,53.98544868811963
North Macedonia,Construction,0.5852,0.0,100.0,0.0
North Macedonia,Operating,1.0301283013400941,1.242,45.337593864419,54.662406135581
Northern Mariana Islands,Announced,0.026214865900383143,0.0,100.0,0.0
Northern Mariana Islands,Pre-construction,0.0,0.0,0.0,0.0
Northern Mariana Islands,Construction,0.0,0.0,0.0,0.0
Northern Mariana Islands,Operating,0.0,0.0,0.0,0.0
Norway,Announced,19.103962222222222,0.0,100.0,0.0
Norway,Pre-construction,14.589172080246913,0.0,100.0,0.0
Norway,Construction,0.3,0.0,100.0,0.0
Norway,Operating,34.769366000000005,0.523,98.51809311962818,1.4819068803718058
Oman,Announced,16.963285714285714,0.0,100.0,0.0
Oman,Pre-construction,50.530862142857146,0.0,100.0,0.0
Oman,Construction,1.5515135714285715,2.577,37.58044014111616,62.41955985888383
Oman,Operating,3.1595942857142854,13.6253,18.82403446772634,81.17596553227366
Pakistan,Announced,8.373667454350162,0.0,100.0,0.0
Pakistan,Pre-construction,22.696082706766916,2.154,91.33202080082637,8.667979199173631
Pakistan,Construction,11.202,0.0315,99.71958873013754,0.28041126986246495
Pakistan,Operating,18.7448630773362,28.921,39.3255505453102,60.67444945468981
Palau,Announced,0.0,0.0,0.0,0.0
Palau,Pre-construction,0.0,0.0,0.0,0.0
Palau,Construction,0.0,0.0,0.0,0.0
Palau,Operating,0.013311,0.0,100.0,0.0
Palestine,Announced,0.0,0.5,0.0,100.0
Palestine,Pre-construction,0.0,0.17,0.0,100.0
Palestine,Construction,0.0,0.45,0.0,100.0
Palestine,Operating,0.03596285714285714,0.14,20.437754720963834,79.56224527903618
Panama,Announced,2.1433267985074624,0.153,93.33718527783394,6.66281472216607
Panama,Pre-construction,0.564826,0.0,100.0,0.0
Panama,Construction,0.534624,0.0,100.0,0.0
Panama,Operating,2.6225501194029848,1.7959,59.35452587518041,40.64547412481957
Papua New Guinea,Announced,0.019661149425287357,0.0,100.0,0.0
Papua New Guinea,Pre-construction,0.8682986973180076,0.066,92.93587798105047,7.06412201894953
Papua New Guinea,Construction,0.0,0.0,0.0,0.0
Papua New Guinea,Operating,0.25937,0.0588,81.5193135745042,18.480686425495804
Paraguay,Announced,1.5359074074074075,0.0,100.0,0.0
Paraguay,Pre-construction,0.048,0.0,100.0,0.0
Paraguay,Construction,0.22,0.0,100.0,0.0
Paraguay,Operating,8.784329074074074,0.0,100.0,0.0
Peru,Announced,38.53712683333334,0.2,99.48369944714666,0.5163005528533412
Peru,Pre-construction,6.066200296296296,0.0,100.0,0.0
Peru,Construction,0.7873105185185185,0.0,100.0,0.0
Peru,Operating,8.5524095,7.139,54.50376844731507,45.49623155268493
Philippines,Announced,53.96575797222222,11.4295,82.52243304116197,17.477566958838025
Philippines,Pre-construction,102.0422893611111,4.83,95.48058712985936,4.5194128701406395
Philippines,Construction,6.089324944444445,0.97,86.25930938675133,13.740690613248674
Philippines,Operating,9.910171,19.762700000000002,33.39808608341269,66.60191391658732
Poland,Announced,17.96070935135135,2.51,87.73857829291926,12.26142170708073
Poland,Pre-construction,20.18264135135135,4.126,83.02661205797654,16.973387942023464
Poland,Construction,1.8972075675675677,5.051,27.304992677870487,72.69500732212951
Poland,Operating,19.68314037837838,32.5795,37.661970837817655,62.33802916218235
Portugal,Announced,1.8152421739130433,0.0,100.0,0.0
Portugal,Pre-construction,12.042914360248448,0.0,100.0,0.0
Portugal,Construction,0.67903,0.0,100.0,0.0
Portugal,Operating,16.46796601242236,4.6515,77.97529541104869,22.024704588951316
Puerto Rico,Announced,0.05754444444444445,0.6,8.751415197958737,91.24858480204126
Puerto Rico,Pre-construction,0.553457537037037,0.56,49.70620958836146,50.293790411638554
Puerto Rico,Construction,0.034,0.1,25.37313432835821,74.6268656716418
Puerto Rico,Operating,0.3451,5.454,5.950923419151248,94.04907658084875
Qatar,Announced,1.8385714285714285,0.0,100.0,0.0
Qatar,Pre-construction,0.0,0.0,0.0,0.0
Qatar,Construction,0.0,2.916,0.0,100.0
Qatar,Operating,1.52425,12.5775,10.808942152569717,89.19105784743027
Republic of the Congo,Announced,0.0,0.516,0.0,100.0
Republic of the Congo,Pre-construction,0.43126683937823834,0.0,100.0,0.0
Republic of the Congo,Construction,0.05,0.0,100.0,0.0
Republic of the Congo,Operating,0.2,0.534,27.247956403269757,72.75204359673026
Romania,Announced,1.7545364210526315,0.52,77.13819857149839,22.861801428501614
Romania,Pre-construction,10.034127894736843,1.8162,84.67384180308935,15.326158196910649
Romania,Construction,1.746853105263158,2.648,39.74770176439284,60.25229823560716
Romania,Operating,15.255642,5.4388000000000005,73.71854723118409,26.2814527688159
Russia,Announced,20.872059965665237,6.457,76.37313538002321,23.626864619976786
Russia,Pre-construction,9.5899,11.68,45.08671879040334,54.913281209596654
Russia,Construction,6.786788841201717,9.5746,41.48051798702462,58.51948201297539
Russia,Operating,87.02265695278969,152.691,36.30275306756024,63.69724693243977
Rwanda,Announced,0.2076137305699482,0.072,74.25019155774667,25.749808442253325
Rwanda,Pre-construction,0.262,0.0,100.0,0.0
Rwanda,Construction,0.044,0.0,100.0,0.0
Rwanda,Operating,0.10857880569948186,0.056,65.97374749318872,34.026252506811275
Réunion,Announced,0.2,0.0,100.0,0.0
Réunion,Pre-construction,0.0,0.0,0.0,0.0
Réunion,Construction,0.0,0.0,0.0,0.0
Réunion,Operating,0.8170900207253886,0.2196,78.81719746406526,21.182802535934737
Saint Vincent and the Grenadines,Announced,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,Pre-construction,0.005,0.0,100.0,0.0
Saint Vincent and the Grenadines,Construction,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,Operating,0.0012,0.0,100.0,0.0
Samoa,Announced,0.0,0.0,0.0,0.0
Samoa,Pre-construction,0.0,0.0,0.0,0.0
Samoa,Construction,0.0,0.0,0.0,0.0
Samoa,Operating,0.007806727969348659,0.0,100.0,0.0
Sao Tome and Principe,Announced,0.010992935233160623,0.0,100.0,0.0
Sao Tome and Principe,Pre-construction,0.0,0.0,0.0,0.0
Sao Tome and Principe,Construction,0.0,0.0,0.0,0.0
Sao Tome and Principe,Operating,0.010973352331606219,0.0,100.0,0.0
Saudi Arabia,Announced,2.9459642857142856,0.0,100.0,0.0
Saudi Arabia,Pre-construction,30.99654714285714,6.0,83.7822703377377,16.217729662262307
Saudi Arabia,Construction,9.139442857142857,27.698,24.810198939665813,75.18980106033418
Saudi Arabia,Operating,11.809065714285714,97.8073,10.773086333719512,89.2269136662805
Senegal,Announced,0.45396062176165797,0.125,78.40958515975565,21.590414840244357
Senegal,Pre-construction,0.1535,0.0,100.0,0.0
Senegal,Construction,0.21435010362694298,0.366,36.93461968686581,63.0653803131342
Senegal,Operating,0.5009594041450777,0.8685,36.580814489920215,63.41918551007978
Serbia,Announced,6.8950564549076425,0.85,89.02525753106165,10.974742468938349
Serbia,Pre-construction,5.436179449474828,0.0,100.0,0.0
Serbia,Construction,0.066,0.0,100.0,0.0
Serbia,Operating,3.8348481130025354,5.379,41.62048327658905,58.379516723410966
Seychelles,Announced,0.0,0.0,0.0,0.0
Seychelles,Pre-construction,0.0,0.0,0.0,0.0
Seychelles,Construction,0.005046,0.0,100.0,0.0
Seychelles,Operating,0.006775,0.058,10.459282130451562,89.54071786954844
Sierra Leone,Announced,0.48797322279792743,0.0,100.0,0.0
Sierra Leone,Pre-construction,0.3067009404145078,0.105,74.4960504840518,25.503949515948186
Sierra Leone,Construction,0.04242541450777202,0.0,100.0,0.0
Sierra Leone,Operating,0.09245,0.162,36.33326783258008,63.66673216741992
Singapore,Announced,0.10266,0.0,100.0,0.0
Singapore,Pre-construction,0.17834999999999998,0.67,21.023162609771905,78.9768373902281
Singapore,Construction,0.093,1.2,7.192575406032482,92.80742459396753
Singapore,Operating,0.662986,15.326,4.146516858542499,95.8534831414575
Slovakia,Announced,0.083,0.0,100.0,0.0
Slovakia,Pre-construction,1.2345,0.0,100.0,0.0
Slovakia,Construction,0.48569999999999997,0.0,100.0,0.0
Slovakia,Operating,5.553850000000001,1.284,81.22216778665809,18.777832213341913
Slovenia,Announced,1.37539908801159,0.0,100.0,0.0
Slovenia,Pre-construction,0.8902677145961608,0.0,100.0,0.0
Slovenia,Construction,0.0,0.0,0.0,0.0
Slovenia,Operating,1.8900696226005071,1.259,60.019937604291016,39.98006239570898
Solomon Islands,Announced,0.031305,0.0,100.0,0.0
Solomon Islands,Pre-construction,0.0,0.0,0.0,0.0
Solomon Islands,Construction,0.0,0.0,0.0,0.0
Solomon Islands,Operating,0.0027424904214559385,0.0,100.0,0.0
Somalia,Announced,0.007221347150259067,0.0,100.0,0.0
Somalia,Pre-construction,0.11523202072538861,0.0,100.0,0.0
Somalia,Construction,0.0,0.0,0.0,0.0
Somalia,Operating,0.06256,0.065,49.04358733145187,50.95641266854813
South Africa,Announced,19.54239,0.0,100.0,0.0
South Africa,Pre-construction,16.321000814814816,11.505,58.65377825377395,41.34622174622604
South Africa,Construction,4.164495,0.0,100.0,0.0
South Africa,Operating,15.065852703703705,48.7294,23.61594643049206,76.38405356950794
South Korea,Announced,17.745102711076683,11.669,60.32855356962591,39.67144643037409
South Korea,Pre-construction,38.77718282726568,3.359,92.02822900743054,7.971770992569461
South Korea,Construction,8.640238067389621,5.133,62.7320752397854,37.267924760214605
South Korea,Operating,47.64459904570101,94.1644,33.59772607262146,66.40227392737854
South Sudan,Announced,0.0,0.0,0.0,0.0
South Sudan,Pre-construction,1.08,0.0,100.0,0.0
South Sudan,Construction,0.0,0.0,0.0,0.0
South Sudan,Operating,0.042273367875647665,0.085,33.214621865707855,66.78537813429215
Spain,Announced,28.78150596005706,0.0,100.0,0.0
Spain,Pre-construction,134.30272946219688,0.0,100.0,0.0
Spain,Construction,8.74168010556348,0.0,100.0,0.0
Spain,Operating,89.21752328673324,31.525,73.89072288547753,26.10927711452246
Sri Lanka,Announced,2.8108917357679917,0.0,100.0,0.0
Sri Lanka,Pre-construction,0.7769983093447905,0.68,53.32870356549728,46.67129643450271
Sri Lanka,Construction,0.12561009667024706,0.0,100.0,0.0
Sri Lanka,Operating,1.911978216970999,2.2054,46.43678856341669,53.563211436583316
Sudan,Announced,0.0,1.0,0.0,100.0
Sudan,Pre-construction,0.2,0.0,100.0,0.0
Sudan,Construction,0.0,0.17,0.0,100.0
Sudan,Operating,2.08747375,1.3909,60.01292270561781,39.987077294382175
Suriname,Announced,0.06525,0.0,100.0,0.0
Suriname,Pre-construction,0.0,0.0,0.0,0.0
Suriname,Construction,0.0,0.0,0.0,0.0
Suriname,Operating,0.217701,0.063,77.55618968225978,22.44381031774023
Sweden,Announced,19.617935000000003,0.0,100.0,0.0
Sweden,Pre-construction,71.867212,0.0,100.0,0.0
Sweden,Construction,1.18074,0.0,100.0,0.0
Sweden,Operating,41.850396999999994,2.619,94.11055652497379,5.889443475026209
Switzerland,Announced,0.13791558567774936,0.0,100.0,0.0
Switzerland,Pre-construction,1.7508272404092071,0.0,100.0,0.0
Switzerland,Construction,0.145,0.0,100.0,0.0
Switzerland,Operating,18.010119659846545,0.055,99.69554588601896,0.30445411398103744
Syria,Announced,1.8639071428571428,3.1,37.54919439899733,62.45080560100267
Syria,Pre-construction,0.14524714285714285,2.55,5.3890101782343836,94.61098982176561
Syria,Construction,0.22798285714285715,4.66,4.664150096387993,95.33584990361202
Syria,Operating,1.7734885714285715,7.3845,19.365481378318883,80.63451862168111
Taiwan,Announced,10.342328125,4.196,71.1383594872605,28.861640512739495
Taiwan,Pre-construction,12.31194646875,14.232,46.383255343152406,53.61674465684758
Taiwan,Construction,2.60336015625,9.311,21.850608191362564,78.14939180863743
Taiwan,Operating,13.9788895,40.0938,25.852032937995435,74.14796706200455
Tajikistan,Announced,2.053387096774194,0.0,100.0,0.0
Tajikistan,Pre-construction,0.2,0.0,100.0,0.0
Tajikistan,Construction,2.5475,0.0,100.0,0.0
Tajikistan,Operating,5.8351999999999995,0.606,90.5918151897162,9.408184810283798
Tanzania,Announced,3.7365156735751297,1.227,75.27961870791849,24.720381292081512
Tanzania,Pre-construction,1.4112134715025906,0.8,63.82077034577877,36.17922965422123
Tanzania,Construction,0.16313341968911915,0.0,100.0,0.0
Tanzania,Operating,2.8689,0.445,86.57171308729896,13.428286912701049
Thailand,Announced,5.4138743428571425,4.85,52.74688837772822,47.253111622271774
Thailand,Pre-construction,2.3832551428571427,0.54,81.52744205994237,18.472557940057627
Thailand,Construction,0.03,0.08,27.27272727272727,72.72727272727273
Thailand,Operating,13.372025942857142,40.2827,24.922363702124755,75.07763629787524
The Gambia,Announced,0.027080051813471503,0.0,100.0,0.0
The Gambia,Pre-construction,0.6805,0.0,100.0,0.0
The Gambia,Construction,0.0,0.0,0.0,0.0
The Gambia,Operating,0.02001,0.0,100.0,0.0
Togo,Announced,0.4306673575129533,0.0,100.0,0.0
Togo,Pre-construction,0.41673000000000004,0.0,100.0,0.0
Togo,Construction,0.02175,0.0,100.0,0.0
Togo,Operating,0.1379,0.165,45.52657642786398,54.47342357213603
Trinidad and Tobago,Announced,0.0,0.0,0.0,0.0
Trinidad and Tobago,Pre-construction,0.0,0.0,0.0,0.0
Trinidad and Tobago,Construction,0.092,0.0,100.0,0.0
Trinidad and Tobago,Operating,0.0,2.0566,0.0,100.0
Tunisia,Announced,0.88925,1.4,38.84459975974664,61.15540024025336
Tunisia,Pre-construction,1.857660625,0.0,100.0,0.0
Tunisia,Construction,4.6988312500000005,0.0,100.0,0.0
Tunisia,Operating,0.44980000000000003,5.451,7.622695227765728,92.37730477223428
Turkmenistan,Announced,0.0,0.0,0.0,0.0
Turkmenistan,Pre-construction,0.0,0.5,0.0,100.0
Turkmenistan,Construction,0.0,1.574,0.0,100.0
Turkmenistan,Operating,0.009,7.0872,0.1268284433922381,99.87317155660776
Türkiye,Announced,10.713708242424241,0.0,100.0,0.0
Türkiye,Pre-construction,7.067704333333333,1.738,80.26279404566276,19.737205954337252
Türkiye,Construction,5.8603000000000005,0.0,100.0,0.0
Türkiye,Operating,59.26161324242425,46.775800000000004,55.88745654040004,44.11254345959996
Uganda,Announced,19.034410751295336,0.0,100.0,0.0
Uganda,Pre-construction,1.452,0.0,100.0,0.0
Uganda,Construction,0.02088,0.0,100.0,0.0
Uganda,Operating,1.69869,0.189,89.98776282122594,10.012237178774058
Ukraine,Announced,0.7358187500000001,0.81,47.600583833001124,52.39941616699888
Ukraine,Pre-construction,7.843,2.3279,77.11215330010127,22.88784669989873
Ukraine,Construction,0.0,0.0,0.0,0.0
Ukraine,Operating,25.971424,7.2092,78.27286189675033,21.727138103249654
United Arab Emirates,Announced,3.828152142857143,0.0,100.0,0.0
United Arab Emirates,Pre-construction,6.918940714285714,7.3,48.66002927583966,51.33997072416033
United Arab Emirates,Construction,8.535442857142856,1.955,81.36398980841064,18.636010191589353
United Arab Emirates,Operating,13.297222857142858,45.143,22.753545772143823,77.24645422785618
United Kingdom,Announced,11.708,5.2675,68.9699861565197,31.030013843480308
United Kingdom,Pre-construction,116.10832950000001,11.3557,91.0910552219754,8.90894477802461
United Kingdom,Construction,14.6661836875,1.942,88.30696940411596,11.693030595884057
United Kingdom,Operating,55.0921100625,37.039199999999994,59.797380526909514,40.202619473090486
United States,Announced,78.2193,105.7256,42.52322298688357,57.47677701311642
United States,Pre-construction,179.56807580392154,224.75815,44.41168154424969,55.588318455750304
United States,Construction,41.36229607843137,52.031800000000004,44.28791306432876,55.71208693567124
United States,Operating,522.079325,755.2357,40.87318435794647,59.12681564205353
Uruguay,Announced,0.0959074074074074,0.0,100.0,0.0
Uruguay,Pre-construction,3.0102497407407407,0.0,100.0,0.0
Uruguay,Construction,0.0,0.0,0.0,0.0
Uruguay,Operating,4.089580407407408,1.1022,78.77028854249251,21.2297114575075
Uzbekistan,Announced,17.40255806451613,2.4,87.8803536786466,12.1196463213534
Uzbekistan,Pre-construction,5.978225806451612,0.216,96.51288140359647,3.4871185964035183
Uzbekistan,Construction,1.5445,4.433,25.838561271434546,74.16143872856546
Uzbekistan,Operating,5.919833870967742,17.9429,24.807861089923243,75.19213891007675
Vanuatu,Announced,0.00261,0.0,100.0,0.0
Vanuatu,Pre-construction,0.0,0.0,0.0,0.0
Vanuatu,Construction,0.0,0.0,0.0,0.0
Vanuatu,Operating,0.0009570000000000001,0.0,100.0,0.0
Venezuela,Announced,0.05063911111111111,0.0,100.0,0.0
